ID,Name,Release Date,Genres,Platforms,LaunchBefore2010
905450,NASCAR Heat 3,2018-09-07,Racing,windows,NAO
905460,Nutrients for Life,2018-09-14,Simulation,windows,NAO
905510,Rugosi,2018-08-08,Adventure;Casual;Indie,windows,NAO
905590,The Asteroid Belt's Trial,2018-08-30,Action;Casual;Indie,windows,NAO
905640,Combat Arms: Reloaded,2018-10-31,Action;Free to Play;Massively Multiplayer;Simulation;Strategy,windows,NAO
905650,Dominus 2,2018-08-06,Free to Play;Strategy,windows;mac;linux,NAO
905660,纸境英雄 Papercraft,2019-04-11,Single-player;Steam Achievements;Steam Cloud,Ltd.",NAO
905670,巭孬嫑毖,2018-11-29,Adventure;Casual;Indie;RPG;Simulation,windows,NAO
905690,魔物讨伐团,2018-08-15,Action;Adventure;Indie;RPG;Strategy,windows;mac,NAO
905790,Hungry Shadows,2018-08-12,Action;Adventure;Indie,windows,NAO
905800,SpaceExile,2018-08-03,Action;Casual;Indie,windows,NAO
905860,DrillMania,2018-08-13,Adventure;Casual;Indie;Simulation,windows,NAO
905870,Inn: the Countryside,2018-08-13,Casual;Indie;Simulation;Sports,windows,NAO
905880,Caves of Plague,2018-08-13,Action;Adventure;Casual;Indie;RPG;Strategy,windows,NAO
905890,MONOWARS: Red Zone,2018-08-14,Action;Indie,windows,NAO
905940,女神驾到(Happy together),2018-08-26,Casual;RPG;Simulation,windows,NAO
905960,Skyland Defense,2019-02-07,Indie;Strategy;Early Access,windows,NAO
906000,Keyhole Spy: Student Girls,2018-08-31,Casual,windows;mac,NAO
906010,TAL: Arctic 2,2018-08-03,Adventure;Casual;Indie,windows,NAO
906020,Strike Cars,2018-09-05,Action;Racing;Simulation,windows;mac,NAO
906030,NOCE,2018-11-26,Action;Indie,windows,NAO
906050,Hentai Case Opening,2018-09-27,Casual;Indie,windows,NAO
906110,Minotaur Arcade Volume 1,2018-12-21,Action,windows,NAO
906120,POLYBIUS,2018-12-21,Action,windows,NAO
906160,Repeat the image: Animals,2018-08-04,Casual;Indie,windows,NAO
906170,Metal Brigade Tactics,2018-08-27,Indie;RPG;Strategy,windows,NAO
906190,Kamikaze Cube 2,2018-08-01,Adventure;Indie,windows,NAO
906200,Tunche: Arena,2019-01-18,Action;Free to Play;Indie,windows,NAO
906280,Combat Rush,2018-08-14,Action;Indie,windows,NAO
906300,Under One Wing,2019-02-28,Adventure;Indie;RPG,windows,NAO
906310,Rapid Racing,2018-09-04,Indie,windows,NAO
906340,Jubox 2,2018-08-15,Adventure;Casual;Indie,windows,NAO
906360,LUXO Buddies,2018-08-11,Adventure;Casual;Indie;Massively Multiplayer;RPG;Simulation;Sports;Strategy,windows,NAO
906370,Starkid's Obstacle Course,2018-11-30,Action;Indie,windows,NAO
906390,Return.,2018-08-03,Action;Casual;Free to Play;Indie,windows,NAO
906450,Tenacious,2019-02-04,Action;Indie,windows;linux,NAO
906480,Defenders of Ekron - Definitive Edition,2018-08-07,Action;Adventure;Indie,windows,NAO
906590,Dabwoman: When The Dab Isn’t Sexist,2018-08-02,Action;Adventure;Indie;RPG;Strategy,windows,NAO
906600,Gunkid 99,2019-03-13,Action;Indie,windows,NAO
906650,Gumstein: The Awakening,2019-01-30,Action;Indie,windows,NAO
906660,Seacurity Breach,2018-12-17,Adventure;Indie;Strategy;Early Access,windows,NAO
906680,Zombie Flick | 僵尸快打,2018-09-28,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access,windows,NAO
906730,Typical,2018-12-15,Adventure;Casual;Indie,windows;mac;linux,NAO
906740,Voidship: The Long Journey,2019-02-08,Action;Indie;Strategy,windows,NAO
906770,TITAN SLAYER Ⅱ,2019-02-19,0,"COLOPL,NAO
906850,Again?,2018-08-08,Indie,windows,NAO
906880,goto,2018-08-17,Casual;Indie,windows,NAO
906920,Political puzzle,2018-08-07,Action;Casual;Indie,windows,NAO
906950,Bomb Riders,2018-08-29,Casual,windows,NAO
907000,The Navigator,2018-08-03,Adventure;Casual;Free to Play;Indie,windows;mac,NAO
907020,Bomber 95,2018-08-04,Action;Adventure;Casual;Indie,windows,NAO
907040,Simple Racing,2018-08-13,Casual;Indie;Massively Multiplayer;Racing,windows;mac;linux,NAO
907050,Deep Space,2018-08-30,Action;Free to Play;Indie;Early Access,windows,NAO
907210,Phantom Thief Celianna,2018-11-15,Indie;RPG,windows,NAO
907220,One Piu Day,2018-09-26,Adventure;Indie,windows,NAO
907240,像素修真 - Pixel Xiuzhen,2018-08-08,Adventure;Indie;RPG,windows,NAO
907250,GUNGRAVE VR U.N,2019-03-06,0,"XSEED Games;Marvelous USA,NAO
907270,eSports Legend / 电竞传奇,2018-10-15,Casual;Indie;Simulation;Strategy,windows,NAO
907320,梦三英雄传/Three Kingdoms: Legends of Heroes,2018-11-06,0,"HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO.,NAO
907330,Amulet Zero 零物语 - Optimize,2018-08-14,Indie;RPG,windows,NAO
907350,Welcome To... Chichester 2 : The Spy Of Chichester And The Eager Tourist Guide,2018-08-03,Adventure;Casual;Indie,windows;linux,NAO
907380,The Ballad Singer,2019-02-15,Adventure;Indie;RPG,windows;mac,NAO
907390,Numberline 3,2018-08-03,Casual;Indie,windows,NAO
907440,Keyhole Spy: Teachers,2018-08-31,Casual;Indie,windows;mac,NAO
907460,Girlfriend Cards,2018-09-20,Casual;Indie;Simulation,windows,NAO
907470,Iris.Fall,2018-12-07,Adventure;Casual;Indie,windows,NAO
907560,Terrawurm,2019-04-03,Action;Casual;Indie,windows,NAO
907590,Data mining,2018-08-06,Casual;Indie,windows,NAO
907620,Lawnmower Game 3: Horror,2018-10-10,Casual;Indie;Simulation,windows,NAO
907720,Do or Die,2019-01-04,Action;Adventure;Indie;Simulation,windows,NAO
907770,STONE,2018-09-21,Adventure;Casual;Indie,windows;mac,NAO
907820,Aeon of Sands - The Trail,2018-12-04,Indie;RPG,windows;mac;linux,NAO
907900,Mystic Ruins,2018-07-21,Action;Adventure;Indie,windows,NAO
907950,Falldown 79: Bottle of truth,2018-08-25,Adventure;Casual;Indie;RPG,windows,NAO
907970,Shennong: Taste of Illusion,2018-12-17,Action;Casual;Indie,windows,NAO
908000,Stories In Stone,2018-08-08,Adventure;RPG,windows;mac,NAO
908010,Farjob,2018-08-21,Action;Indie,windows,NAO
908020,Tactic Code,2018-09-20,Casual;Indie;Strategy,windows,NAO
908070,Mystic Vale,2019-01-31,Indie;Strategy,windows;mac,NAO
908090,Skateboarding pro,2018-08-08,Action;Indie,windows,NAO
908120,W. T. B.,2018-08-09,Casual;Indie,windows,NAO
908150,Boom Brothers,2018-09-03,Action;Casual;Indie;Early Access,windows,NAO
908180,Space Maze,2018-08-19,Action;Casual;Indie;Racing;Simulation,windows,NAO
908230,Basketball Hoop,2018-08-11,Indie,windows,NAO
908260,Velocity G,2019-03-11,Casual;Indie;Racing,windows,NAO
908310,The Call,2018-08-08,Action;Adventure;Casual;Indie,windows,NAO
908320,Captain:Training,2018-08-08,Adventure;Casual;Indie;Simulation;Strategy;Early Access,windows,NAO
908350,美少女麻将接龙,2018-08-08,Sexual Content;Casual,windows,NAO
908400,Age Of Forays,2018-08-18,Violent;Gore;Action;Adventure;Indie;RPG,windows,NAO
908420,We Happy Few - Soundtrack and Digital Goods Bundle,2018-08-29,Violent;Action;Adventure;Indie,windows,NAO
908440,All For One,2019-01-01,Action;Adventure;Massively Multiplayer;RPG;Early Access,windows,NAO
908500,crazy maze ~疯狂迷宫 ~ 狂った迷路 ~ Laberinto loco ~ Labyrinthe fou ~ Verrücktes Labyrinth,2018-11-01,Adventure;Casual;Indie;Strategy,windows,NAO
908710,NightKnight,2018-08-28,Action;Adventure;Casual;Indie;Early Access,windows,NAO
908750,Death Race VR,2018-10-18,Action,windows,NAO
908830,Shadow Fear™ Path to Insanity,2018-10-29,Action;Adventure,windows,NAO
908840,Suprapong,2018-11-19,Action;Casual;Indie,windows,NAO
908920,Nightmare Simulator,2018-09-02,Action;Adventure;Indie;RPG,windows,NAO
908940,夢物語ORIGIN,2019-03-21,RPG,windows;mac,NAO
908950,Glow Chess,2018-08-07,Casual;Indie;Massively Multiplayer;Sports;Strategy,windows;mac;linux,NAO
908960,A Second Chance,2019-01-07,Adventure;Indie;RPG;Simulation;Early Access,windows,NAO
908990,Steel Vampire / 鋼鉄のヴァンパイア,2018-11-16,Action;Casual;Indie,windows,NAO
909000,Hentai University,2018-08-13,Casual;Indie;RPG,windows;mac;linux,NAO
909010,LoveBug,2018-08-31,Casual;Indie;Simulation,windows;mac;linux,NAO
909020,梦本无忧,2018-09-18,Adventure;Casual;RPG;Strategy,windows,NAO
909080,Cube Escape: Paradox,2018-09-20,Adventure;Indie,windows;mac,NAO
909110,Acid Nimbus,2018-10-01,Action;Free to Play;Indie,windows,NAO
909130,Rat Arena,2018-08-07,Action;Casual;Indie;Simulation,windows,NAO
909170,"A.D.M(Angels,Demons And Men)",Single-player,SmartOliveGames,NAO
909190,Escape Lala,2019-02-14,Adventure;Free to Play;Indie,windows,NAO
909200,Wandering Owl,2018-09-26,Adventure;Indie,windows,NAO
909220,Punch Pad Workout,2018-08-14,Casual;Sports,windows,NAO
909240,Fitzzle Fearless Sharks,2018-08-10,Casual,windows,NAO
909270,Flying Soul,2019-01-15,Action;Adventure;Casual;Indie;Racing;Strategy,windows,NAO
909370,RoomESC- Secret of the Hidden Room: the Collaborator,2018-08-13,Adventure;Indie;Simulation,windows,NAO
909430,Travel Riddles: Mahjong,2018-08-31,Casual,windows;mac,NAO
909480,PUZZLE: LANDSCAPES,2018-08-08,Adventure;Casual;Indie,windows,NAO
909490,Hipster Attack,2018-08-23,Casual;Indie;Strategy,windows,NAO
909570,Spuds Unearthed,2019-01-10,Action;Indie;Strategy;Early Access,windows,NAO
909580,Cortex,2018-11-02,Casual;Indie;Strategy,windows,NAO
909630,Desktop Dynasties: Pro Football,2019-03-08,Casual;Indie;Simulation;Sports;Strategy,windows,NAO
909780,Scraper: First Strike,2018-11-21,Action;Adventure;RPG;Simulation;Strategy,windows,NAO
909830,Color by Number - Pixel Draw,2018-08-22,Adventure;Casual;Indie;Strategy,windows,NAO
909900,悪梦er-mo,2018-08-21,Adventure;Casual;Indie;Simulation;Strategy,windows,NAO
910150,Roving in the Dark,2018-08-03,Adventure,windows,NAO
910200,Professor Watts Memory Match: Cute Animals,2018-08-07,Casual,windows,NAO
910210,Coffee Trainer VR,2018-09-20,Free to Play;Indie;Simulation,windows,NAO
910220,Professor Watts Memory Match: Yummy Cupcakes,2018-08-13,Casual,windows,NAO
910230,Fortified Swiss,2018-11-23,Action;RPG;Strategy,windows;mac,NAO
910250,Professor Watts Memory Match: Fresh Fruit,2018-08-11,Casual,windows,NAO
910260,Chicken VR,2018-09-01,Simulation,windows,NAO
910320,Three Kingdoms 2019 阿达三国志2019 横版,2018-09-18,Casual;Free to Play;RPG;Simulation;Strategy,windows,NAO
910390,Stay or Leave / 留离,2018-08-17,Action;Adventure;Casual;Indie;RPG,windows,NAO
910400,Mio Garden,2018-10-05,Casual;Indie;Simulation,windows,NAO
910450,Warhammer Quest 2: The End Times,2019-01-30,Adventure;Strategy,windows;mac,NAO
910460,Rocket of Whispers: Prologue,2018-09-12,Adventure;Indie,windows;mac,NAO
910500,Goalkeeper Legend,2018-08-17,Action;Indie;Simulation;Sports,windows,NAO
910530,The Eerie Inn VR,2018-08-23,Adventure;Indie;RPG,windows,NAO
910540,Moon River,2019-01-07,Adventure;Casual;Indie,windows;mac;linux,NAO
910590,Supaplex SQUARES,2018-08-21,Action;Casual;Indie,windows;mac,NAO
910630,Arcade Spirits,2019-02-12,Indie,windows;mac;linux,NAO
910660,Shudder,2018-08-30,Indie,windows,NAO
910730,Solid Aether,2018-09-27,Action;Indie,windows;mac,NAO
910770,Slay The Dragon,2018-08-22,Casual;RPG;Early Access,windows,NAO
910850,Darken VR,2018-08-13,Simulation,windows,NAO
910880,Mad Tower Tycoon,2018-10-18,Indie;Simulation;Strategy;Early Access,windows,NAO
910990,Urban Lockdown,2018-08-15,Action;Adventure;Casual;Indie,windows,NAO
911010,Farplane Relic,2018-10-17,Action;Adventure;Indie;RPG;Early Access,windows,NAO
911040,Bunny - The Horror Game,2018-08-28,Indie,windows,NAO
911050,Holiday Escape,2018-08-18,Action;Casual;Free to Play,windows,NAO
911060,Fitzzle Majestic Eagles,2018-08-08,Casual;Indie;Strategy,windows,NAO
911090,Fitzzle Gentle Deer,2018-08-20,Casual;Indie;Strategy,windows,NAO
911100,Memetown USA,2018-08-30,Adventure;Casual;Indie;RPG,windows,NAO
911120,Yumori Forest,2018-09-14,Action;Indie,windows,NAO
911130,Puzzle Monarch: Vampires,2018-08-09,Casual;Indie;Strategy,windows,NAO
911180,Lost Letters (of Seraphina),2018-10-31,Adventure;Casual;Indie,windows,NAO
911210,King of my Castle VR,2018-08-24,Action;Adventure;Indie,windows,NAO
911220,Dusk Diver 酉閃町,2019-03-26,Action;Adventure;RPG;Early Access,windows,NAO
911230,Running Man 3D,2018-08-21,Adventure;Indie;Simulation,windows,NAO
911240,Super Streaker Plus,2018-08-31,Action;Indie;Simulation;Sports,windows;mac;linux,NAO
911260,Dawn of the Breakers,2018-11-22,0,"CyberStep,NAO
911270,Intelligence: Cats,2018-08-11,Indie,windows,NAO
911280,Dinosaur Hunter VR,2018-08-30,Action;Adventure;Indie,windows,NAO
911290,Prehistoria,2018-08-09,Casual;Indie;Simulation,windows,NAO
911310,Kz NTools : Fix Your Network,2018-10-10,Utilities,windows,NAO
911400,Assassin's Creed® III Remastered,2019-03-29,Action;Adventure,windows,NAO
911480,GoFetch,2018-08-09,Adventure;Casual,windows,NAO
911520,One More Roll,2018-11-02,Casual;Indie;Racing;Early Access,windows,NAO
911550,Din's Legacy,2018-09-17,Action;Indie;RPG;Early Access,windows;mac;linux,NAO
911580,Audio Infection,2018-11-30,Action;Casual;Indie,windows,NAO
911640,ChromaSquares,2018-09-14,Casual;Indie;Strategy,windows;mac;linux,NAO
911690,The Orphaned Soul,2018-09-17,Adventure;Casual;Indie,windows;mac,NAO
911760,Fruit Tower Defense,2018-08-15,Adventure;Casual;Indie;Strategy,windows;linux,NAO
911880,Caramba!,2018-08-14,Adventure;Casual;Indie,windows;mac;linux,NAO
911950,Origami Flight,2019-04-01,Action;Indie,windows;linux,NAO
912020,Deadly Curse,2018-09-07,Action;Adventure;Indie,windows;mac;linux,NAO
912070,DESERT KILL,2019-04-17,Action;Indie;RPG;Early Access,windows,NAO
912110,Ashley Clark: The Secrets of the Ancient Temple,2018-08-31,Adventure;Casual;Indie,windows;mac;linux,NAO
912120,Saturnine,2018-10-08,Adventure;Indie,windows;mac,NAO
912130,Arkanoid For Painters,2018-08-11,Casual;Indie,windows,NAO
912190,Hentai IQ Puzzle,2018-09-08,Adventure;Casual;Indie,windows,NAO
912210,Achievement Collector: Cat,2018-09-06,Action;Adventure,windows,NAO
912250,Simplex Mundi,2018-09-09,Action;Adventure;Casual;Free to Play;Indie,windows,NAO
912300,War.io : Zombie Battle Royale,2018-08-11,Action;Casual;Indie,windows,NAO
912360,Garrison Gauntlet,2018-08-17,Action;Indie,windows,NAO
912370,Mahjong Club,2018-08-29,Casual;Indie;Sports,windows,NAO
912390,Dismantle: Construct Carnage,2019-02-13,Action;Indie,windows,NAO
912420,It's a Trap,2019-03-13,Action;Adventure;Casual;Indie;Simulation;Strategy,windows,NAO
912500,Poltergeist Treasure,2018-10-04,Adventure;Indie,windows;linux,NAO
912520,Tiger Fighter 1931,2018-08-15,Action;Indie,windows,NAO
912560,PROZE: Prologue,2018-08-30,Action;Adventure;Free to Play;Indie,windows,NAO
912580,RAZ,2018-09-13,Action;Indie,windows,NAO
912590,The path to domination,2018-08-29,Adventure;Indie;RPG,windows,NAO
912600,Speedway Challenge Career,2018-10-05,Racing,windows,NAO
912650,Time Carnage,2018-09-12,Violent;Action;Indie,windows;mac,NAO
912660,Welcome Above,2018-12-14,Adventure;Indie;Racing;Early Access,windows,NAO
912680,WASDead [REMASTERED],2018-08-31,Action;Adventure;Indie,windows;linux,NAO
912730,Gamble of Gods,2018-11-09,Action;Adventure;Indie,windows,NAO
912760,Volcanic Blocks,2018-08-31,Casual;Indie,windows;mac;linux,NAO
912790,Meteor,2018-09-08,Action;Adventure;Racing;RPG,windows,NAO
912810,Sargon's Lair,2018-09-05,Action;Adventure;Free to Play;Indie,windows,NAO
912820,Survive in Angaria 2,2018-08-21,Adventure;Casual;Indie;RPG,windows,NAO
912890,Fruit Pop,2018-09-21,Casual;Free to Play,windows,NAO
912930,Insurgence - Chains of Renegade,2018-11-09,Adventure;Indie;RPG,windows,NAO
913000,Sheepageddon,2018-08-23,Action;Casual;Indie,windows;mac;linux,NAO
913010,Your Dry Delight,2018-08-17,Casual;Free to Play;Indie,windows;mac;linux,NAO
913090,Rogue Party,2018-10-31,Action;Adventure;Indie;RPG;Strategy,windows,NAO
913100,RED: Lucid Nightmare,2018-10-09,Indie,windows,NAO
913110,Desktop Tree,2018-09-18,Casual;Indie;Simulation,windows;mac,NAO
913120,Cat Inside,2018-08-17,Adventure;Casual;Indie;RPG,windows,NAO
913150,Kitten and food: adventure park,2018-08-17,Adventure;Casual;Indie,windows,NAO
913160,茉莉之夏 Jasmine Summer,2019-01-17,Casual;Indie;RPG,windows,NAO
913180,Battle royale simulator,2018-08-24,Action;Simulation;Strategy,windows,NAO
913210,CatCatch,2018-09-03,Casual;Indie,windows,NAO
913220,Lord VS Nas Vai,2018-08-14,Action;Adventure;Casual;Indie,windows,NAO
913250,Mimic,2018-08-24,Indie,windows,NAO
913260,Victoria,2019-01-01,Casual;Indie,windows,NAO
913270,We Are Terror: The First Days,2018-09-01,Free to Play,windows,NAO
913280,Pranky Cat,2018-11-28,Adventure;Casual;Indie;Racing;Simulation;Sports;Strategy,windows,NAO
913300,"Run,Run,0,Nekyau Games,NAO
913310,The Wanderings Dragon,2018-08-15,Action;Adventure;Casual;Indie,windows,NAO
913340,Pro Strategy Football 2019,2018-08-28,Indie;Simulation;Sports;Strategy,windows;mac,NAO
913420,The Odd Battle,2018-08-24,Casual;Indie,windows,NAO
913450,DareSora: Tears for an Unknown Sky,2018-09-14,Adventure,windows,NAO
913500,Prank Masters ~ Otome Visual Novel,2018-08-16,Indie;Simulation,windows;mac;linux,NAO
913520,Gravity Leo,2018-08-31,Action;Adventure;Indie,windows,NAO
913550,i wanna be the Creator,2018-11-14,Action;Casual;Indie;Early Access,windows,NAO
913570,Cave under Richmordnom,2018-08-23,Adventure;Indie;RPG,windows,NAO
913590,Dimension Drifter,2018-09-27,Action;Indie;Early Access,windows,NAO
913600,Galactic Lander,2018-10-04,Casual,windows,NAO
913640,Lava Pool,2018-09-24,Action;Adventure;Indie,windows,NAO
913650,Supaplex GO!,2018-08-31,Action;Casual;Indie,windows;mac,NAO
913660,Supaplex THINK!,2018-09-18,Action;Casual;Indie,windows;mac,NAO
913670,Supaplex WOW!,2018-09-20,Action;Casual;Indie,windows;mac,NAO
913690,Me Smart Orc,2018-08-28,Adventure;Indie;RPG,windows,NAO
913710,Dangerous Lands - Magic and RPG,2018-08-22,Action;Adventure;Indie;RPG;Early Access,windows,NAO
913770,Toy Gun Office Simulator,2018-08-29,Action;Adventure;Casual;Indie;Simulation;Sports,windows,NAO
913820,MMA Simulator,2018-09-25,Indie;Simulation;Sports,windows,NAO
913830,Slime Age: Parody MMORPG Clicker,2018-08-22,Casual;Simulation,windows;mac,NAO
913840,Super Frog's Quest,2018-08-16,Action;Adventure;Indie,windows,NAO
913850,103,2018-12-21,Adventure;Casual;Indie,windows;mac;linux,NAO
913890,Plastic soldiers,2018-11-16,Action;Indie;Massively Multiplayer;Early Access,windows,NAO
913910,Nightmare Of Melanie,2018-08-15,Adventure;Casual;Indie;RPG;Simulation;Strategy,windows,NAO
913960,WWII - TD,2018-08-14,Action;Adventure;Casual;Strategy,windows,NAO
913970,The Legend of Protey,2018-08-15,Adventure;Casual;Indie,windows,NAO
914000,Tiny Battle Simulator,2018-09-10,Action;Adventure;Casual;Indie;Simulation;Strategy,windows;mac,NAO
914030,B. Braun Aesculap Spine VR,2019-04-19,Free to Play;Simulation,windows,NAO
914050,Mummy on the run,2018-09-25,Action;Adventure;Casual;Indie;Simulation;Strategy,windows,NAO
914070,Shoemaker,2018-10-15,Indie;Simulation,windows,NAO
914090,GIRAL,2018-09-04,Casual;Indie;RPG,windows,NAO
914130,ICE AGENT,2018-10-09,Indie;Simulation;Early Access,windows,NAO
914140,Hentai Dojo,2018-08-24,Casual;Indie,windows,NAO
914150,Cat doesn't like banana,2018-08-13,Action;Adventure;Casual;Indie,windows,NAO
914160,Zup! Arena,2018-12-20,Action;Casual;Massively Multiplayer,windows,NAO
914170,Duck Life: Battle,2018-08-29,Adventure;Casual;Indie;RPG;Sports,windows;mac,NAO
914180,MMA Team Manager,2019-03-11,Action;Indie;Simulation;Sports,windows;mac,NAO
914190,BattleBlade,2018-08-31,Violent;Action;Adventure;Indie,windows,NAO
914200,Football Director 2019,2018-12-14,Casual;Indie;Simulation;Sports,windows,NAO
914220,Land of Puzzles: Castles,2018-08-15,Casual,windows,NAO
914230,Swamp Jump,2018-08-21,Casual;Indie,windows;mac;linux,NAO
914240,Atomic Rancher,2018-10-29,Casual;Indie;RPG;Simulation;Early Access,windows,NAO
914250,Deadly Burrito,2019-02-18,Action;Adventure;Free to Play;Indie;Early Access,windows,NAO
914260,HALF DEAD 2,2019-03-01,Action;Adventure;Massively Multiplayer;Early Access,windows,NAO
914290,Welcome to Princeland,2018-11-09,Action;Adventure;Casual,windows,NAO
914320,Swarm Simulator: Evolution,2019-02-25,Casual;Free to Play;Indie;RPG;Simulation,windows;mac,NAO
914330,DEADLY WHEELS,2018-08-27,Casual;Indie;Racing;RPG;Simulation;Sports,windows,NAO
914350,Wet Warfare,2018-09-28,Action;Casual;Indie,windows,NAO
