ID,Name,Release Date,Genres,Platforms
819470,Trainpunk Run,2018-03-23,Action;Adventure;Casual;Indie,windows
819480,Pizza Titan Ultra,2018-04-25,Action;Adventure;Casual;Indie,windows
819500,Fear The Wolves,2019-02-06,Action;Adventure;Massively Multiplayer,windows
819560,TurbOT Racing,2018-04-13,Action;Indie;Racing,windows
819630,Basketball Classics,2018-04-17,Casual;Indie;Sports;Early Access,windows;mac;linux
819640,Crypto Quest,2018-03-30,Casual;RPG;Simulation,windows
819650,Bitcoin,2018-11-12,Casual;Indie;Simulation,windows
819740,Deadly Delivery,2018-06-20,Casual;Indie,windows
819790,Laplace：拉普拉斯的神子,2018-10-02,0,"X-Legend Entertainment Co.
819800,Untouchable,2018-05-20,Action;Adventure;Indie,windows;mac
819870,7 Days in Dream 光尘,2018-05-14,Adventure;Casual;Indie;RPG;Simulation;Strategy,windows
819880,SShield Reborn,2018-03-23,Action;Casual;Early Access,windows
819910,Billionaire,2018-03-28,Casual;Indie;Strategy,windows
819940,Rum Ram,2018-03-31,Action;Indie;Early Access,windows
819950,Archer's story,2018-04-13,Action;Adventure;Casual;Indie,windows
819960,Resynth,2018-09-27,Indie,windows;mac
819990,Peccator,2018-04-13,Adventure;Indie,windows
820030,Picross Fairytale - nonogram: Red Riding Hood secret,2018-06-19,Casual,windows
820040,Picross Fairytale: Legend of the Mermaid,2018-08-01,Casual,windows
820090,Solitaire Knights,2018-04-05,Casual;Free to Play,windows;mac
820170,CRAZY MAZE,2018-04-06,Action;Casual;Indie,windows
820190,FORWARD,2018-05-01,Free to Play;Indie;Racing,windows
820210,Ashi Wash,2018-04-30,Casual;Indie,windows
820240,Save One More,2018-05-30,Action;Adventure;Indie,windows
820250,Trial of the Gods,2018-06-01,Adventure;Casual;Indie;Strategy,windows
820300,Crypto Girl The Visual Novel,2018-03-21,Adventure;Casual;Indie,windows
820310,Truth Of Falchion,2018-07-26,Action;Adventure;Casual;Indie;RPG;Strategy,windows
820320,Word Typing Game,2018-04-05,Casual;Indie,windows
820380,Russian Prisoner VS Nazi Zombies,2018-03-21,Violent;Gore;Action;Adventure;Indie,windows
820400,Shrouded in Sanity: Freebirth,2018-03-23,Violent;Gore;Action;Adventure;Free to Play;Indie,windows
820480,Dead Shot Heroes,2018-12-20,Action;Indie,windows;mac
820500,Tisnart Shapes,2018-03-26,Casual;Indie,windows
820510,Camp W,2018-07-25,Adventure;Casual;Indie,windows;mac
820530,Stardust VR,2019-04-11,Action;Adventure;Casual;Indie;Strategy,windows
820580,Ashley: The Story Of Survival,2018-04-13,Adventure;Simulation;Strategy,windows;mac
820600,ReThink | Evolved 2,2018-04-09,Action;Casual;Indie;Strategy,windows
820610,Ages of Mages: The last keeper,2019-02-13,Action;Adventure;Casual;Indie;RPG,windows
820620,Spooky Ghosts Dot Com,2018-08-03,Action;Indie,windows;linux
820640,Aqua Lungers,2018-05-18,Action;Adventure;Casual;Indie;Racing;Early Access,windows
820660,Future City Coaster,2018-03-29,Action;Adventure;Casual;Indie;Simulation;Sports,windows
820680,HIGHER GROUND,2018-07-25,Action;Adventure;Indie;Racing,windows
820690,ZYTERNION,2018-04-06,Action;Casual;Indie,windows;mac;linux
820700,Free road,2018-04-24,Casual;Indie,windows
820710,Mogic,2018-04-02,Casual;Indie,windows;mac
820730,Adventure of a Lifetime,2018-04-26,Adventure;Casual;Simulation,windows
820750,Cryptocurrency Clicker,2018-04-06,Simulation,windows;mac
820760,Tactics & Strategy Master:Joan of Arc,2018-04-09,RPG;Strategy,windows
820770,女装妹妹从没少过麻烦,2018-04-25,Casual;Indie;RPG;Simulation,windows
820790,FEAST: Book One «Family Ties»,2018-04-04,Adventure;Casual;Free to Play;Indie,windows
820830,The famous diver,2018-03-22,Action;Casual;Indie;Simulation,windows
820840,PRE:ONE,2018-04-24,Action;Adventure;Indie,windows
820880,Helping Hand,2018-07-26,Casual;Indie;Simulation,windows;mac
820890,Blood Bond - Into the Shroud,2019-02-27,Adventure;Casual;Indie;RPG,windows
820900,Ceress and Orea,2018-04-20,Adventure;Indie,windows
820910,Last Resort Island,2018-06-28,Casual;Indie;Strategy,windows
820950,Boltzmann Brain,2018-04-06,Indie,windows
821060,Desktop Mascot Engine,2018-05-09,Animation & Modeling;Software Training;Utilities;Early Access,windows
821100,The Protocons,2018-04-10,Action;Adventure;Indie,windows
821120,Poopy Philosophy,2018-11-23,Casual;Indie;RPG;Simulation,windows
821180,Reliefs,2018-09-07,Action;Adventure;Casual;Indie;Early Access,windows;mac;linux
821190,Minitime,2018-05-08,Casual;Indie,windows
821230,Drink 'Em,2018-10-12,Action;Casual;Indie,windows
821260,LIGHT,2018-04-05,Action;Indie,windows
821320,SPAGHET,2018-04-13,Casual;Indie;Strategy,windows
821330,Mob War,2018-04-04,Violent;Gore;Action;Indie,windows
821360,Wallrunners,2018-10-11,Action;Casual;Indie,windows
821370,MLB Home Run Derby VR,2018-04-26,Sports,windows
821390,Achievement Lurker: Another one bites the dust,2018-04-26,Adventure;Indie;RPG,windows
821400,Packed Train,2018-07-26,Casual;Indie,windows;mac;linux
821410,Yafti,2018-04-12,Action;Casual;Indie,windows
821480,Space Flowers,2018-04-06,Strategy,windows
821500,Ria's Hook,2018-04-04,Action;Adventure;Indie,windows
821520,Trivia Vault: Boxing Trivia,2018-03-24,Action;Casual;Indie;Simulation;Strategy,windows
821550,The Dreamlands: Aisling's Quest,2018-04-10,Adventure;Casual;Indie,windows;mac
821560,螢幕判官 Behind the Screen,2018-04-03,Action;Adventure;Indie;RPG,windows;mac;linux
821570,Lethal Lawns: Competitive Mowing Bloodsport,2018-03-30,Action;Casual;Indie;Sports,windows;mac;linux
821610,My Sunny Resort,2018-05-03,Casual;Free to Play;Simulation,windows
821640,Floor Kids,2018-05-16,Action;Casual;Indie;Sports,windows;mac
821670,Horse Farm,2018-07-17,Casual;Free to Play;Simulation,windows
821680,Military Operations: Benchmark,2018-06-21,Utilities,windows
821720,20.000 Leagues Under The Sea - Captain Nemo,2018-03-15,Adventure;Casual,windows
821730,ShineG In Future Factory,2018-09-14,Action;Adventure;Casual;Indie;RPG;Strategy,windows
821790,Who Am I: The Tale of Dorothy,2018-04-16,Adventure;Indie;Simulation,windows;mac
821800,ADR-Labelling Game,2018-04-12,Simulation,windows
821810,Endless Fun The battle for peanuts,2018-05-31,Action;Adventure;Casual,windows
821850,Old Factory,2018-03-26,Violent;Action;Casual;Indie,windows
821860,Secret Laboratory,2018-03-27,Violent;Action;Casual;Indie,windows
821890,Steven Universe: Save the Light,2018-08-13,Action;Adventure;Indie;RPG,windows;mac
821910,Tower Defense Sudden Attack,2018-03-26,Casual;Indie;Strategy,windows
822040,Super Volley Blast,2018-11-01,Sports,windows
822070,SAS VS Zombies,2018-03-23,Violent;Gore;Action;Adventure;Indie,windows
822110,Magika Land of Fantasy,2018-04-05,Adventure;Free to Play;Indie;Early Access,windows
822130,Flynn and Freckles,2018-09-07,Adventure;Casual;Indie,windows
822140,Glaive: Brick Breaker,2018-04-26,Action;Casual;Indie,windows
822150,WAY HOME,2018-04-06,Action;Adventure;Indie;Simulation;Strategy,windows
822190,Little Bug,2018-09-25,Adventure;Indie,windows;mac;linux
822240,Animal Jam - Play Wild!,2018-12-11,0,"WildWorks
822250,GL1TCH,2018-03-28,0,"whatthehal Games
822440,You Are The Apple Of My Eye 研磨时光,2018-05-04,Indie,windows
822450,EXE: Mainframe,2018-11-19,Action;Indie,windows;linux
822460,Trivia Vault: Auto Racing Trivia,2018-03-28,Action;Casual;Strategy,windows
822470,属性与生活,2018-09-25,Casual;Indie;Simulation;Strategy,windows
822510,Struggle For Survival VR : Battle Royale,2018-04-24,Action;Adventure;Massively Multiplayer;Simulation,windows
822530,Pukan Bye Bye,2018-03-27,Action;Adventure;Casual;Indie,windows
822540,Escape From Tethys,2018-07-12,Action,windows;mac
822550,2DGameManias Taken,2018-05-04,Action;Adventure;Casual;Indie,windows
822600,Bitcoin Minia,2018-03-23,Action;Adventure;Casual;Indie,windows
822640,Squids Odyssey,2018-09-05,Adventure;Indie;RPG,windows
822650,Typical Nightmare,2018-08-21,Action;Adventure;Indie;Simulation,windows
822680,Eternal Man: Jump,2018-04-26,Action;Adventure;Casual;Indie,windows
822700,Beer and Skittls VR,2018-03-29,Casual;Indie;Simulation;Sports;Strategy,windows
822720,The Amazing Bernard,2018-04-11,Action;Adventure;Indie,windows
822740,FlappyU VR,2018-04-18,Casual;Indie;Simulation,windows
822750,Try to seize me,2018-04-17,Action;Casual;Indie,windows
822760,Fureraba ~Friend to Lover~,2018-05-04,Adventure;Casual;Simulation,windows
822770,The Secrets of The Forest,2018-04-07,Action;Adventure;Indie;Early Access,windows;linux
822810,Velvet Guard,2018-03-30,Action;Casual;Indie,windows;mac;linux
822830,Ouroboros,2018-05-25,Sexual Content;Nudity;Action;Adventure;Indie;RPG,windows
822840,METAL,2018-03-30,Violent;Gore;Action;Adventure;RPG;Simulation;Strategy;Early Access,windows
822870,Diary of Defender,2018-07-11,Violent;Gore;Action;Adventure;Indie;Simulation;Early Access,windows
822900,Trivia Vault: Golf Trivia,2018-03-29,Action;Casual;Strategy,windows
822910,Mortal Squad: Portal to Hell,2018-04-17,Indie;Strategy,windows
822920,Ellen,2019-02-15,Indie,windows
822930,Wolf Tails,2018-05-04,Sexual Content;Nudity;Casual;Indie,windows;mac;linux
822940,Tori,2018-04-19,0,"Team Tori
822970,BLOCK CAT SPACE GOLF,2018-06-15,Casual;Indie,windows
822990,Spinnortality | cyberpunk management sim,2019-02-01,Indie;Simulation;Strategy,windows;mac;linux
823040,Griefer,2018-04-20,Casual;Indie,windows
823100,Peace Duke,2018-03-26,Action;Adventure;Indie,windows
823130,Totally Accurate Battlegrounds,2018-06-05,Action;Indie,windows
823160,Knife Hit Dash,2018-04-07,Indie,windows
823280,STE : Save The Earth,2018-04-02,Adventure;Casual;Indie;Simulation;Strategy,windows;linux
823290,Pokka Man,2018-04-02,Action;Casual;Indie;Strategy,windows
823310,Alchemy Classic,2018-10-27,Casual;Indie,windows;mac
823330,Marginal act,2018-03-27,Adventure;Indie,windows;linux
823340,Round Mars,2018-03-27,Casual;Indie;Racing,windows
823360,Sloppy Goat,2018-03-29,Casual;Indie,windows
823370,Lucky VS Aliens,2018-04-06,Action;Adventure;Casual;Indie,windows
823420,Erinye Demo,2018-04-07,Nudity;Violent;Adventure;Indie;RPG,windows
823470,Glitchball,2018-04-24,Casual;Free to Play;Indie;Sports,windows;mac;linux
823510,Precision Sniping: Competitive,2018-03-27,Indie;Simulation;Sports,windows
823530,Aesthetic Arena,2018-04-20,Action;Casual;Indie,windows
823550,Booty Calls,2018-09-18,Casual;Free to Play;Indie;RPG;Simulation;Strategy,windows;mac
823580,Isoland 2 - Ashes of Time,2018-05-01,Adventure;Indie,windows;mac
823600,Battle Brawlers,2018-06-18,0,"Suzhou DaYu Network Technology Co.
823610,Dungeon Of Dragon Knight,2019-01-22,Adventure;Indie;RPG;Strategy;Early Access,windows
823640,Gnomes Garden Lost King,2018-06-11,Casual;Strategy,windows
823670,HYKEE - Episode 1: Underwater,2018-04-13,Adventure;Indie,windows
823690,VR TOON Help Me (살려주세요),2018-08-27,Casual;Indie,windows
823700,AUTOCROSS MADNESS,2018-04-13,Action;Racing;Simulation;Sports,windows
823710,Who's in the Box?,2018-04-13,Casual;Indie,windows;mac
823730,Oscillatron: Alien Frequency,2018-04-16,Action;Indie,windows;mac
823740,Freedom March: Rebel Leader,2018-04-28,Casual;Indie,windows;mac
823770,Labyrinths of Atlantis,2018-03-27,Adventure;Casual;Indie,windows
823800,Kitty Play,2018-08-30,Adventure;Indie,windows
823830,Frightened Beetles,2018-05-11,Adventure;Casual;Free to Play;Indie,windows
823840,Macrotis: A Mother's Journey,2019-02-08,Adventure;Indie,windows
823900,Float,2018-11-21,Animation & Modeling;Utilities;Early Access,windows
823920,Kawaii Rainbow Portal,2018-03-27,Casual;Indie,windows
824070,Objects in Space,2019-03-01,Action;Adventure;Indie;RPG;Simulation;Strategy,windows;mac;linux
824170,Relic Raiders,2018-10-26,Action;Adventure;Free to Play;Indie;Early Access,windows
824190,Achievement Clicker 2019,2018-04-13,Adventure;Casual;Indie;Simulation;Strategy,windows
824200,The Bell Chimes for Gold,2018-04-06,Sexual Content;Adventure;Casual;Indie,windows
824250,BitBreaker,2018-05-15,Action;Casual;Indie,windows;mac;linux
824270,KovaaK's FPS Aim Trainer,2018-04-03,Action;Indie;Simulation,windows
824290,Fallingcers,2018-03-30,Casual;Indie;Racing;Sports,windows
824300,Dragon Awaken,2018-10-03,Free to Play;Massively Multiplayer;RPG;Strategy,windows;mac;linux
824400,Havoc in heaven,2018-04-17,Action;Casual;Simulation;Strategy,windows
824450,Blockchain Tycoon,2018-08-08,Indie;Simulation;Strategy;Early Access,windows;mac
824460,HELLFRONT: HONEYMOON,2018-12-19,Action;Indie;Strategy,windows
824470,My Maid Girlfriend,2018-09-03,Adventure;Casual,windows;mac
824520,Nobody Knows,2018-04-03,Nudity;Adventure;Casual;Indie;RPG,windows
824580,The Last Tower,2018-03-28,Action;Indie;Strategy,windows
824620,Jolly Battle,2018-07-27,Casual;Indie;Strategy,windows;mac;linux
824640,The Witch's Apprentice: A Magical Mishap,2018-06-10,Casual;Strategy,windows
824710,Crimson Defense,2018-04-13,Action;Casual,windows
824720,Pure Rock Crawling,2018-04-11,Casual;Indie;Racing;Simulation;Sports;Early Access,windows
824760,Fighting Fantasy Legends Portal,2018-07-11,Adventure;Indie;RPG,windows;mac
824880,Charlotte,2018-04-09,Sexual Content;Adventure;Free to Play;Indie;Simulation,windows
825000,Temptation,2018-03-29,Action;Adventure;Casual;Indie;Simulation,windows
825080,Dragonward,2018-04-07,Casual;Indie;RPG,windows
825110,Space Drift Squad,2018-08-01,Action;Indie,windows
825170,Porcuball,2018-04-18,Adventure;Casual;Indie,windows;mac;linux
825240,Elude,2018-04-06,Action;Casual;Indie,windows;mac
825300,To Trust an Incubus,2018-11-22,Simulation,windows;mac;linux
825310,Dude Simulator 2,2018-07-27,Action;Adventure;Indie;Racing;Simulation,windows
825320,CyberRebeat -The Fifth Domain of Warfare-,2018-08-24,Casual;Indie,windows;mac
825350,Downhill Deceits,2018-04-02,Action;Adventure;Casual;Indie;Strategy,windows;mac;linux
825370,A Bloody Party,2019-01-24,Adventure;Casual;Indie;RPG;Simulation,windows;mac;linux
825410,Lazy Devil's game life /废宅魔王的幸福生活,2018-03-30,Sexual Content;Nudity;Casual;Indie;RPG,windows
825450,Type,2018-04-04,Casual,windows
825480,ELDR  LEGACY,2018-06-29,Action;Adventure;Indie;RPG,windows
825490,Crazy Science: Long Run,2018-04-17,Action;Casual;Indie,windows;mac
825500,Dead Ground:Arena,2018-09-03,Violent;Gore;Action;Indie,windows
825580,Grotoro,2018-06-12,Action;Casual;Free to Play;Indie,windows
825600,Fajoce,2018-04-12,Action;Adventure;Indie;Strategy,windows
825610,Viking's drakkars,2018-03-30,Adventure;Casual;Indie;Racing,windows
825620,M.I.N.D.,2018-05-23,Adventure;Casual;Indie,windows
825630,STEINS;GATE 0,2018-05-08,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Ltd."
825930,Royal Battleships,2018-04-06,Casual;Indie,windows;mac;linux
825970,The Mystery of Devils House,2018-05-11,Action;Indie,windows;linux
826000,Masked Forces 3,2018-07-19,Action;Indie,windows
826010,JQ: chemistry,2018-04-09,Casual;Indie,windows
826020,Zombie Teacher,2018-05-15,Indie,windows
826030,BrainPower,2018-04-02,Casual;Indie;Early Access,windows;mac;linux
826040,Sacred Stones,2018-07-23,0,"NoxBiX Co
826100,Find someone else,2018-04-06,Adventure;Free to Play;Indie;Simulation,windows
826130,Pilferer,2018-03-30,Adventure;Casual;Indie;Simulation,windows
826160,ButcherBoy,2018-07-11,Casual;Indie,windows;mac;linux
826170,Laser Ball,2018-03-30,Action;Indie,windows
826180,EONIA,2018-05-24,Action;Adventure;Indie;RPG;Early Access,windows
826230,CONCLUSE,2018-06-29,Action;Adventure;Casual;Indie;Simulation,windows;mac
826370,Spirits of Mystery: The Silver Arrow Collector's Edition,2018-03-30,Adventure;Casual,windows
826420,Dark Romance: Heart of the Beast Collector's Edition,2018-04-06,Adventure;Casual,windows
826430,Twilight Phenomena: The Incredible Show Collector's Edition,2018-04-09,Adventure;Casual,windows
826450,Paws 'n Claws VR,2018-05-21,Action;Indie;Strategy,windows
826460,The Road to Hades,2018-04-12,Violent;Gore;Adventure;Indie,windows
826480,VR Benchmark Kanojo,2018-04-18,Free to Play,windows
826550,Golf Cart Drive,2018-04-02,Action;Adventure;Casual;Indie;Racing;Simulation;Sports,windows
826580,Mervin and the Wicked Station,2018-04-06,Adventure;Casual,windows;mac
826600,I am not a Monster,2018-09-27,Indie;Massively Multiplayer;RPG;Strategy,windows
826660,Rosette and Words,2018-04-16,Casual;Indie,windows
826810,Floor By Floor,2018-03-17,Action,windows
826930,The Capture Worlds,2018-04-19,Action;Adventure;Indie;RPG;Early Access,windows
827100,Aladin & the Enchanted Lamp,2018-03-29,Adventure;Casual,windows
827110,The Three Musketeers - D'Artagnan & the 12 Jewels,2018-04-03,Adventure;Casual,windows
827120,Les Misérables: Cosette's Fate,2018-04-03,Adventure;Casual,windows
827130,Les Misérables: Jean Valjean,2018-04-03,Adventure;Casual,windows
827170,FlickSync - Mad Hatter VR,2018-03-30,Casual;Free to Play;Indie;Simulation,windows
827220,Overclocked: The Aclockalypse,2018-04-26,Action;Free to Play;Indie,windows;mac
827270,Bounty Hunter: Space Detective,2018-03-31,Action;Indie;Strategy,windows
827290,Secret Little Haven,2018-04-16,Adventure;Indie,windows;mac;linux
827410,Luminous Combat,2018-07-27,0,"Apefoot Studios
827420,Coin Pusher,2019-02-13,Casual;Indie;Simulation;Strategy,windows
827450,InkSplosion,2018-05-09,Action;Indie,windows
827460,TETRA's Escape,2018-08-10,Adventure;Casual;Indie,windows
827520,Risky Wings,2018-07-31,Action;Racing,windows
827530,Current,2019-03-15,Casual;Indie,windows
827540,A Penny For Some Motivation,2018-04-10,Adventure;Casual;Indie,windows
827560,Arena of the Gods,2018-03-22,Action;Indie;RPG;Early Access,windows
827590,Nova Wing II,2018-04-11,Action;Casual;Indie,windows
827640,Trash Story,2018-05-29,Sexual Content;Violent;Gore;Casual,windows;mac;linux
827670,Fairyland: Chronicle,2018-04-16,Violent;Gore;Adventure;Indie;Simulation;Strategy,windows;mac;linux
827770,Pathosis,2018-04-10,Action;Adventure;Indie;RPG;Early Access,windows
827780,Margot's Word Brain,2018-04-05,Casual;Indie,windows
827830,Castle Agony,2018-04-06,Adventure;Indie,windows
827860,Destined,2018-05-19,Action;Free to Play;Indie,windows
827890,Jungle Jorney,2018-04-03,Action;Adventure;Indie,windows;mac
827900,Bounty Hunter: Stampede,2018-04-03,Action;Casual;Indie,windows
827920,Bounce,2018-04-02,Casual;Indie,windows;mac;linux
827930,Strive,2018-06-14,Action;Adventure;Indie;RPG;Strategy;Early Access,windows
827940,Marvellous Inc.,2018-04-27,Indie,windows;mac;linux
827950,Inzo,2018-04-27,Sexual Content;Adventure;Indie;RPG,windows
828030,One Ping Only,2018-04-14,Action;Adventure;Casual;Free to Play;Indie,windows
828050,The Mirror Lied,2018-10-25,Adventure;Indie,windows;mac;linux
828070,Treasure Hunter Claire,2018-07-19,Adventure;Indie;RPG,windows
828080,Pong like,2018-04-16,Action;Indie,windows
